"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-07-27",,,,"0.00","0.0","0.0",,"106","78",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-07-28",,,,"0.00","0.0","0.0",,"102","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-07-29",,,,"0.00","0.0","0.0",,"95","69",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-07-30",,,,"0.00","0.0","0.0",,"95","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-07-31",,,,"0.00","0.0","0.0",,"97","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-01",,,,"0.00","0.0","0.0",,"105","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-02",,,,"0.00","0.0","0.0",,"100","77",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-03",,,,"0.00","0.0","0.0",,"96","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-04",,,,"0.00","0.0","0.0",,"95","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-05",,,,"0.47","0.0","0.0",,"83","66",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-06",,,,"0.00","0.0","0.0",,"91","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-07",,,,"0.11","0.0","0.0",,"95","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-08",,,,"0.00","0.0","0.0",,"91","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-09",,,,"0.00","0.0","0.0",,"91","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-10",,,,"1.07","0.0","0.0",,"99","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-11",,,,"0.57","0.0","0.0",,"77","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-12",,,,"0.00","0.0","0.0",,"84","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-13",,,,"0.00","0.0","0.0",,"97","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-14",,,,"0.02","0.0","0.0",,"103","76",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-15",,,,"0.00","0.0","0.0",,"96","74",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-16",,,,"0.00","0.0","0.0",,"103","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-17",,,,"0.67","0.0","0.0",,"99","68",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-18",,,,"0.00","0.0","0.0",,"91","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-19",,,,"0.00","0.0","0.0",,"98","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-20",,,,"0.05","0.0","0.0",,"97","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-21",,,,"1.25","0.0","0.0",,"78","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-22",,,,"0.00","0.0","0.0",,"82","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-23",,,,"0.00","0.0","0.0",,"82","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-24",,,,"0.00","0.0","0.0",,"87","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-25",,,,"0.00","0.0","0.0",,"91","65",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-26",,,,"0.00","0.0","0.0",,"96","72",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-27",,,,"0.00","0.0","0.0",,"98","75",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-28",,,,"0.00","0.0","0.0",,"94","71",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-29",,,,"0.00","0.0","0.0",,"89","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-30",,,,"0.01","0.0","0.0",,"92","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-08-31",,,,"0.00","0.0","0.0",,"87","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-01",,,,"0.92","0.0","0.0",,"70","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-02",,,,"0.00","0.0","0.0",,"76","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-03",,,,"0.00","0.0","0.0",,"91","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-04",,,,"0.00","0.0","0.0",,"95","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-05",,,,"0.00","0.0","0.0",,"95","70",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-06",,,,"0.00","0.0","0.0",,"95","61",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-07",,,,"0.00","0.0","0.0",,"94","57",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-08",,,,"0.00","0.0","0.0",,"96","60",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-09",,,,"0.00","0.0","0.0",,"93","59",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-10",,,,"0.00","0.0","0.0",,"92","67",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-11",,,,"0.00","0.0","0.0",,"89","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-12",,,,"0.00","0.0","0.0",,"92","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-13",,,,"0.09","0.0","0.0",,"92","64",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-14",,,,"0.00","0.0","0.0",,"79","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-15",,,,"0.00","0.0","0.0",,"88","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-16",,,,"0.00","0.0","0.0",,"99","63",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-17",,,,"0.00","0.0","0.0",,"94","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-18",,,,"0.00","0.0","0.0",,"84","51",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-19",,,,"0.00","0.0","0.0",,"80","44",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-20",,,,"0.03","0.0","0.0",,"67","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-21",,,,"0.00","0.0","0.0",,"75","44",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-22",,,,"0.00","0.0","0.0",,"74","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-23",,,,"0.00","0.0","0.0",,"80","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-24",,,,"0.00","0.0","0.0",,"85","55",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-25",,,,"0.00","0.0","0.0",,"90","54",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-26",,,,"0.00","0.0","0.0",,"88","48",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-27",,,,"0.00","0.0","0.0",,"94","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-28",,,,"0.00","0.0","0.0",,"96","62",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-29",,,,"0.00","0.0","0.0",,"93","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-09-30",,,,"0.00","0.0","0.0",,"94","58",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-01",,,,"0.00","0.0","0.0",,"87","53",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-02",,,,"0.00","0.0","0.0",,"71","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-03",,,,"0.00","0.0","0.0",,"90","49",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-04",,,,"0.00","0.0","0.0",,"70","50",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-05",,,,"0.00","0.0","0.0",,"59","38",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-06",,,,"0.00","0.0","0.0",,"53","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-07",,,,"0.00","0.0","0.0",,"60","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-08",,,,"0.00","0.0","0.0",,"72","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-09",,,,"0.00","0.0","0.0",,"75","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-10",,,,"0.00","0.0","0.0",,"78","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-11",,,,"0.00","0.0","0.0",,"81","40",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-12",,,,"0.00","0.0","0.0",,"81","41",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-13",,,,"0.00","0.0","0.0",,"75","42",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-14",,,,"0.00","0.0","0.0",,"63","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-15",,,,"0.00","0.0","0.0",,"67","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-16",,,,"0.00","0.0","0.0",,"76","38",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-17",,,,"0.00","0.0","0.0",,"53","30",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-18",,,,"0.00","0.0","0.0",,"71","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-19",,,,"0.00","0.0","0.0",,"77","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-20",,,,"0.00","0.0","0.0",,"57","36",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-21",,,,"0.00","0.0","0.0",,"64","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-22",,,,"0.00","0.0","0.0",,"72","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-23",,,,"0.00","0.0","0.0",,"78","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-24",,,,"0.00","0.0","0.0",,"83","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-25",,,,"0.00","0.0","0.0",,"88","42",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-26",,,,"0.00","0.0","0.0",,"85","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-27",,,,"0.00","0.0","0.0",,"64","40",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-28",,,,"0.00","0.0","0.0",,"53","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-29",,,,"0.00","0.0","0.0",,"68","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-30",,,,"0.00","0.0","0.0",,"76","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-10-31",,,,"0.00","0.0","0.0",,"78","39",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-01",,,,"0.00","0.0","0.0",,"82","46",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-02",,,,"0.00","0.0","0.0",,"63","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-03",,,,"0.00","0.0","0.0",,"61","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-04",,,,"0.00","0.0","0.0",,"74","33",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-05",,,,"0.00","0.0","0.0",,"74","34",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-06",,,,"0.00","0.0","0.0",,"54","30",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-07",,,,"0.00","0.0","0.0",,"55","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-08",,,,"0.00","0.0","0.0",,"55","39",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-09",,,,"0.00","0.0","0.0",,"46","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-10",,,,"0.00","0.0","0.0",,"49","14",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-11",,,,"0.00","0.0","0.0",,"65","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-12",,,,"0.00","0.0","0.0",,"75","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-13",,,,"0.00","0.0","0.0",,"69","45",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-14",,,,"0.00","0.0","0.0",,"68","39",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-15",,,,"0.00","0.0","0.0",,"78","31",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-16",,,,"0.00","0.0","0.0",,"77","47",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-17",,,,"0.03","0.0","0.0",,"68","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-18",,,,"0.00","0.0","0.0",,"53","34",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-19",,,,"0.00","0.0","0.0",,"45","20",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-20",,,,"0.00","0.0","0.0",,"54","13",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-21",,,,"0.00","0.0","0.0",,"60","23",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-22",,,,"0.00","0.0","0.0",,"48","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-23",,,,"0.01","0.0","0.0",,"43","34",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-24",,,,"0.32","0.0","0.0",,"37","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-25",,,,"0.78","6.0","0.0",,"34","22",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-26",,,,"0.01","0.1","6.0",,"24","4",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-27",,,,"0.00","0.0","6.0",,"22","-1",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-28",,,,"0.00","0.0","6.0",,"26","-5",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-29",,,,"0.01","0.4","6.0",,"28","7",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-11-30",,,,"0.02","1.7","6.0",,"32","2",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-01",,,,"0.01","0.0","7.0",,"34","19",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-02",,,,"0.00","0.0","5.0",,"35","11",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-03",,,,"0.00","0.0","5.0",,"40","34",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-04",,,,"0.00","0.0","1.0",,"44","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-05",,,,"0.00","0.0","1.0",,"57","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-06",,,,"0.00","0.0","0.0",,"54","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-07",,,,"0.00","0.0","0.0",,"54","25",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-08",,,,"0.00","0.0","0.0",,"59","31",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-09",,,,"0.00","0.0","0.0",,"50","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-10",,,,"0.00","0.0","0.0",,"47","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-11",,,,"0.00","0.0","0.0",,"54","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-12",,,,"0.00","0.0","0.0",,"43","22",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-13",,,,"0.00","0.0","0.0",,"35","18",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-14",,,,"0.00","0.0","0.0",,"32","15",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-15",,,,"0.00","0.0","0.0",,"51","14",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-16",,,,"0.00","0.0","0.0",,"60","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-17",,,,"0.00","0.0","0.0",,"39","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-18",,,,"0.00","0.0","0.0",,"33","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-19",,,,"0.21","1.0","0.0",,"31","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-20",,,,"0.00","0.0","1.0",,"29","19",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-21",,,,"0.16","3.0","1.0",,"32","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-22",,,,"0.04","0.4","4.0",,"31","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-23",,,,"0.00","0.0","4.0",,"26","10",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-24",,,,"0.00","0.0","4.0",,"21","7",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-25",,,,"0.00","0.0","4.0",,"24","11",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-26",,,,"0.00","0.0","4.0",,"27","4",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-27",,,,"0.00","0.0","3.0",,"23","1",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-28",,,,"0.00","0.0","3.0",,"34","11",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-29",,,,"0.00","0.0","2.0",,"40","13",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-30",,,,"0.00","0.0","2.0",,"32","11",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1952-12-31",,,,"0.00","0.0","2.0",,"34","6",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-01",,,,"0.00","0.0","2.0",,"36","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-02",,,,"0.00","0.0","1.0",,"34","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-03",,,,"0.00","0.0","1.0",,"36","20",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-04",,,,"0.00","0.0","1.0",,"43","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-05",,,,"0.00","0.0","0.0",,"31","25",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-06",,,,"0.00","0.0","0.0",,"28","16",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-07",,,,"0.00","0.0","0.0",,"28","16",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-08",,,,"0.00","0.0","0.0",,"41","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-09",,,,"0.00","0.0","0.0",,"38","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-10",,,,"0.00","0.0","0.0",,"51","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-11",,,,"0.00","0.0","0.0",,"52","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-12",,,,"0.00","0.0","0.0",,"64","36",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-13",,,,"0.00","0.0","0.0",,"49","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-14",,,,"0.00","0.0","0.0",,"53","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-15",,,,"0.00","0.0","0.0",,"32","4",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-16",,,,"0.00","0.0","0.0",,"22","0",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-17",,,,"0.00","0.0","0.0",,"45","20",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-18",,,,"0.00","0.0","0.0",,"42","25",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-19",,,,"0.00","0.0","0.0",,"44","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-20",,,,"0.00","0.0","0.0",,"41","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-21",,,,"0.00","0.0","0.0",,"57","30",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-22",,,,"0.00","0.0","0.0",,"37","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-23",,,,"0.00","0.0","0.0",,"44","25",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-24",,,,"0.00","0.0","0.0",,"50","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-25",,,,"0.00","0.0","0.0",,"54","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-26",,,,"0.00","0.0","0.0",,"65","23",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-27",,,,"0.00","0.0","0.0",,"49","21",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-28",,,,"0.00","0.0","0.0",,"57","18",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-29",,,,"0.00","0.0","0.0",,"51","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-30",,,,"0.00","0.0","0.0",,"57","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-01-31",,,,"0.00","0.0","0.0",,"60","30",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-01",,,,"0.00","0.0","0.0",,"69","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-02",,,,"0.00","0.0","0.0",,"57","35",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-03",,,,"0.00","0.0","0.0",,"62","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-04",,,,"0.00","0.0","0.0",,"75","28",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-05",,,,"0.01","0.0","0.0",,"46","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-06",,,,"0.00","0.0","0.0",,"52","22",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-07",,,,"0.00","0.0","0.0",,"56","24",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-08",,,,"0.00","0.0","0.0",,"63","30",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-09",,,,"0.02","0.0","0.0",,"53","42",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-10",,,,"0.14","0.0","0.0",,"42","27",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-11",,,,"0.02","0.2","1.0",,"38","18",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-12",,,,"0.00","0.0","0.0",,"44","23",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-13",,,,"0.00","0.0","0.0",,"51","15",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-14",,,,"0.00","0.0","0.0",,"48","19",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-15",,,,"0.00","0.0","0.0",,"62","17",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-16",,,,"0.00","0.0","0.0",,"40","11",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-17",,,,"0.00","0.0","0.0",,"62","20",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-18",,,,"0.00","0.0","0.0",,"67","29",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-19",,,,"0.18","0.0","0.0",,"49","33",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-20",,,,"0.00","0.0","0.0",,"34","14",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-21",,,,"0.00","0.0","0.0",,"34","9",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-22",,,,"0.00","0.0","0.0",,"53","16",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-23",,,,"0.00","0.0","0.0",,"57","26",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-24",,,,"0.00","0.0","0.0",,"40","32",,,,,,
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","1953-02-25",,,,"0.00","0.0","0.0",,"49","24",,,,,,
